prestation;gir;lieu;annee;age;nb;pop;prevalence;part;recale_gir;decomp6age;decomp8age
APA;Ensemble;ensemble;2017;[85,90);348541,6351709531154;1335278;2,61025520656338e-01;0,26599794948165467;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2017;[85,90);351402,6181418159977;1335278;2,63168132884550e-01;0,26818137759169425;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2017;[90,95);298203,3984654201777;638648;4,66929198033064e-01;0,22758111088035973;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2017;[90,95);297750,7801825286588;638648;4,66220484809361e-01;0,22723568432869959;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2017;[95,Inf];144065,9018302504264;193852;7,43174699411151e-01;0,10994736527897486;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2017;[95,Inf];143916,3724826182588;193852;7,42403341119092e-01;0,10983324835335133;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[60,65);20408,3149771222670;4081517;5,00017884946265e-03;0,01541534605219917;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[60,65);20098,5915091301613;4081517;4,92429444962012e-03;0,01518139756380423;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[65,70);53504,4494440433264;3915876;1,36634687727710e-02;0,04041439013641807;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[65,70);53138,4804338870454;3915876;1,35700110100236e-02;0,04013795678352911;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[70,75);88336,7470651379845;3263563;2,70675783078611e-02;0,06672483870722323;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[70,75);87880,4028089898929;3263563;2,69277482337525e-02;0,06638014074292081;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[75,80);127767,3280172048253;2177629;5,86726793302279e-02;0,09650858376881935;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[75,80);127375,1803430255677;2177629;5,84925992182440e-02;0,09621237645783776;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[80,85);236302,8146226496901;1874296;1,26075504948338e-01;0,17849046648879502;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[80,85);236151,3938066610135;1874296;1,25994716846571e-01;0,17837609132942545;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2018;[85,90);354990,7076512755593;1349741;2,63006538033056e-01;0,26814093225697161;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[85,90);353188,1855387930991;1349741;2,61671080258207e-01;0,26677940377400727;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[90,95);296577,4983400269994;656303;4,51891120930465e-01;0,22401872831402700;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[90,95);298160,8324624723755;656303;4,54303625707139e-01;0,22521469395063690;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[95,Inf];146008,1398825389333;210365;6,94070495959589e-01;0,11028671427554655;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2018;[95,Inf];147902,9330970408628;210365;7,03077665472112e-01;0,11171793939783854;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[60,65);19623,9196543027283;4102632;4,78325125292805e-03;0,01471564777858553;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[60,65);19673,9540614663674;4102632;4,79544693783561e-03;0,01477944508490420;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[65,70);54857,0180805630589;3901017;1,40622350737162e-02;0,04113635657288606;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[65,70);54236,6244169704878;3901017;1,39032012464879e-02;0,04074357445670708;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[70,75);94465,6753421966860;3474708;2,71866514660215e-02;0,07083822345334466;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[70,75);93436,1302003119781;3474708;2,68903545852808e-02;0,07019098199208380;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[75,80);127333,7193740082439;2215403;5,74765491307939e-02;0,09548541767670303;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[75,80);126436,4476029477810;2215403;5,70715339840868e-02;0,09498144238011179;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[80,85);230335,2290081355604;1871781;1,23056719246608e-01;0,17272451991212537;FALSE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[80,85);228242,7303291303688;1871781;1,21938800708593e-01;0,17146024070143412;TRUE;TRUE;TRUE
APA;Ensemble;ensemble;2019;[85,90);346635,0008732266724;1373327;2,52405290854419e-01;0,25993576565941856;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[85,90);345177,8011114989640;1373327;2,51344218173457e-01;0,25930406974200021;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[90,95);304945,5610644479748;671831;4,53902188295044e-01;0,22867355489216154;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[90,95);306398,8221785601927;671831;4,56065323241351e-01;0,23017256990229243;TRUE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[95,Inf];155344,8766031190753;225833;6,87875007652199e-01;0,11649051405477527;FALSE;FALSE;TRUE
APA;Ensemble;ensemble;2019;[95,Inf];157567,5000991135021;225833;6,97716897437990e-01;0,11836767574046650;TRUE;FALSE;TRUE
APAdom;GIR1;domicile;2010;[60,65);183,5554993652896;4106061;4,47035490620547e-05;0,00858528311714267;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[60,65);1614,5663993089004;4106061;3,93215395316558e-04;0,01332648038404519;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[60,65);2310,4581896286209;4106061;5,62694560462843e-04;0,01473614576087290;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[60,65);9206,9886104814268;4106061;2,24229221399327e-03;0,02214288383881330;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2010;[65,70);581,2953191260763;2682232;2,16720745679746e-04;0,02718842479045270;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[65,70);4126,4906777437345;2682232;1,53845404787645e-03;0,03405966895844969;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[65,70);5201,0911002464918;2682232;1,93909069023354e-03;0,03317265679719170;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[65,70);18357,0644301736866;2682232;6,84395101921597e-03;0,04414889194456088;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2010;[70,75);1460,2952159939080;2429718;6,01014280667101e-04;0,06830112912589460;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[70,75);8689,4390818132979;2429718;3,57631588596426e-03;0,07172181925853748;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[70,75);10315,8007916879033;2429718;4,24567821931924e-03;0,06579437134539778;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[70,75);34421,2716346962843;2429718;1,41667764056143e-02;0,08278344327738499;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2010;[75,80);3044,3819169849126;2267643;1,34253139360336e-03;0,14239225065118100;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[75,80);17946,9006151956855;2267643;7,91434128528859e-03;0,14813204282288295;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[75,80);21744,9515436133006;2267643;9,58923055508001e-03;0,13868970966373995;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[75,80);71307,8280777421460;2267643;3,14457911045708e-02;0,17149591693053595;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2010;[80,85);4858,4463181042547;1809747;2,68459973582178e-03;0,22723992086641900;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[80,85);28813,3795802446366;1809747;1,59212196954849e-02;0,23782294611019891;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[80,85);37540,9090545143190;1809747;2,07437332701832e-02;0,23943662356942189;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[80,85);111193,6062267631933;1809747;6,14415198515390e-02;0,26742154361905091;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2010;[85,Inf];11252,2757304255574;1679621;6,69929450181056e-03;0,52629299144890995;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2010;[85,Inf];59963,9736456938044;1679621;3,57008954077698e-02;0,49493704246588577;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2010;[85,Inf];79675,2893203094281;1679621;4,74364688940597e-02;0,50817049286337579;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2010;[85,Inf];171312,2253576258954;1679621;1,01994572202673e-01;0,41200732038965387;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[60,65);1065,3999623657141;4106061;2,59470076641753e-04;0,01174960473748965;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[60,65);2541,1044961676753;4106061;6,18866718289786e-04;0,01355959965185314;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[60,65);1659,4217850325633;4106061;4,04139584149520e-04;0,02070094543374144;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[60,65);2730,7800063751602;4106061;6,65060749554174e-04;0,02570207841782479;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[65,70);1727,4732457364273;2682232;6,44043187068243e-04;0,01905118129244318;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[65,70);4325,6985148503572;2682232;1,61272347613866e-03;0,02308238018721612;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[65,70);2300,8482205984224;2682232;8,57811039685763e-04;0,02870260827930156;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[65,70);3458,8474046512806;2682232;1,28954072751771e-03;0,03255464263766979;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[70,75);3333,7351300142377;2429718;1,37206668840344e-03;0,03676560114585894;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[70,75);7970,9092863574397;2429718;3,28059029334163e-03;0,04253360652710186;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[70,75);3965,2254702807581;2429718;1,63196941796569e-03;0,04946537211523527;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[70,75);5544,2164035772057;2429718;2,28183534203443e-03;0,05218211808987268;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[75,80);7829,8473627973181;2267643;3,45285715732032e-03;0,08635030497228864;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[75,80);17876,6226344379138;2267643;7,88334964297198e-03;0,09539153010661532;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[75,80);7964,8515163231341;2267643;3,51239216945663e-03;0,09935988433707495;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[75,80);9820,7722418163157;2267643;4,33082819553886e-03;0,09243302561666797;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[80,85);17271,6126033247529;1809747;9,54366140865257e-03;0,19047740607902355;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[80,85);36801,8269482575997;1809747;2,03353435304811e-02;0,19637840184366254;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[80,85);14600,6455575984237;1809747;8,06778271084214e-03;0,18214005005322573;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[80,85);19942,2844080327050;1809747;1,10193769670748e-02;0,18769661286856695;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2010;[85,Inf];59447,3191806124305;1679621;3,53932935945743e-02;0,65560590177289602;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2010;[85,Inf];117886,4577703101677;1679621;7,01863442826150e-02;0,62905448168355105;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2010;[85,Inf];49670,6498420061689;1679621;2,95725344241386e-02;0,61963113978142104;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2010;[85,Inf];64750,5384384386198;1679621;3,85506840164767e-02;0,60943152236939779;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[60,65);188,2991395016830;4121143;4,56909987112029e-05;0,00865978244070202;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[60,65);1518,2012811739908;4121143;3,68393254292314e-04;0,01233134697047676;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[60,65);2222,0350089682229;4121143;5,39179302676035e-04;0,01387527543350684;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[60,65);8661,0005858495060;4121143;2,10160156681035e-03;0,02049775291859005;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[65,70);606,2926896439336;2966697;2,04366232764564e-04;0,02788309496049296;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[65,70);4345,1816503464361;2966697;1,46465299636142e-03;0,03529304265817575;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[65,70);6373,1271999999999;2966697;2,14822315861714e-03;0,03979635555509775;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[65,70);19614,4009265625245;2966697;6,61152821692358e-03;0,04642086556323765;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[70,75);1380,1583845247487;2370880;5,82129160701828e-04;0,06347278790187073;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[70,75);8575,9712658297121;2370880;3,61721017758373e-03;0,06965695431768333;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[70,75);10378,3607775746514;2370880;4,37742980563110e-03;0,06480663614927404;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[70,75);33689,5816329003137;2370880;1,42097371578909e-02;0,07973221031414204;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[75,80);3041,7198000000003;2253255;1,34992257866952e-03;0,13988715924716294;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[75,80);17432,1278879042693;2253255;7,73642037315096e-03;0,14158966935744305;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[75,80);21227,1011945366336;2253255;9,42063867362399e-03;0,13255051092371420;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[75,80);67893,0393591386237;2253255;3,01310945095600e-02;0,16068059710669491;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[80,85);5012,5437445182024;1832893;2,73477161215532e-03;0,23052435829979742;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[80,85);28325,2194975874409;1832893;1,54538314552936e-02;0,23006706289271972;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[80,85);36642,4729255664643;1832893;1,99916050339908e-02;0,22881025832402749;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[80,85);110126,4924646352156;1832893;6,00834268365012e-02;0,26063335407448796;FALSE;TRUE;FALSE
APAdom;GIR1;domicile;2011;[85,Inf];11515,0820999999996;1758181;6,54942926809015e-03;0,52957281714997395;FALSE;TRUE;FALSE
APAdom;GIR2;domicile;2011;[85,Inf];62920,5284171581588;1758181;3,57872872117024e-02;0,51106192380350135;FALSE;TRUE;FALSE
APAdom;GIR3;domicile;2011;[85,Inf];83300,3911878148938;1758181;4,73787347194714e-02;0,52016096361437969;FALSE;TRUE;FALSE
APAdom;GIR4;domicile;2011;[85,Inf];182549,6340299767035;1758181;1,03828692284797e-01;0,43203522002284733;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2011;[60,65);1078,1210372394135;4121143;2,61607286434713e-04;0,01185616355824365;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2011;[60,65);3920,1684023463163;4121143;9,51233287062913e-04;0,01987204989816768;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2011;[60,65);1569,6284064482879;4121143;3,80872104279878e-04;0,01916035361021423;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2011;[60,65);2620,8712032168646;4121143;6,35957355330030e-04;0,02387784414251470;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2011;[65,70);1678,2092360600991;2966697;5,65682722590173e-04;0,01845537050147107;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2011;[65,70);4631,1723689366017;2966697;1,56105337651152e-03;0,02347625891465296;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2011;[65,70);2449,4411446562804;2966697;8,25645876426302e-04;0,02990017145855499;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2011;[65,70);3626,5991932598254;2966697;1,22243666719582e-03;0,03304068135730601;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2011;[70,75);3292,7060622014678;2370880;1,38881177545952e-03;0,03621009170050339;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2011;[70,75);7901,8879046488428;2370880;3,33289238791033e-03;0,04005611356821435;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2011;[70,75);4075,1282187454017;2370880;1,71882516987169e-03;0,04974482964079611;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2011;[70,75);5148,6808587389287;2370880;2,17163283622070e-03;0,04690783695651305;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2011;[75,80);7297,3670804364738;2253255;3,23858909907510e-03;0,08024959597461685;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2011;[75,80);17459,0563720883220;2253255;7,74837129933732e-03;0,08850314675089088;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2011;[75,80);6869,7336720650073;2253255;3,04880436171894e-03;0,08385839974863984;FALSE;TRUE;FALSE
APAetab;GIR4;établissement;2011;[75,80);9420,5107345014439;2253255;4,18084537014295e-03;0,08582699019517569;FALSE;TRUE;FALSE
APAetab;GIR1;établissement;2011;[80,85);16591,7141869577717;1832893;9,05220009403592e-03;0,18246010449429670;FALSE;TRUE;FALSE
APAetab;GIR2;établissement;2011;[80,85);37526,4843964321408;1832893;2,04739089496398e-02;0,19022860599110328;FALSE;TRUE;FALSE
APAetab;GIR3;établissement;2011;[80,85);14650,3224667652012;1832893;7,99300475628703e-03;0,17883554974776464;FALSE;TRUE;FALSE
